pta_id,agreement_name,year,total_words,n_articles,n_chapters,hard_p1k_mean,soft_p1k_mean,mixed_p1k_mean,enf_p1k_mean,oblig_ratio,hard_total,soft_total,oblig_ratio_core,n_tig_articles,template_flag,template_exporter,is_template,is_us_tpa,is_eu_template,is_plurilateral,n_g20_parties,asymmetry_type,alschner_cluster,d_us_tpa,d_eu_template,d_other_template,d_plurilateral,d_symmetric,d_eastern_european,d_central_asian,d_modern_global
434,Ukraine - Montenegro,2011,7556.0,62.0,8.0,20.38115404976178,2.2498676548438326,0.5293806246691372,28.586553732133403,4.123268484206811,154.0,21.0,7.926807760141093,19.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
435,India - Thailand,2003,2268.0,16.0,3.0,14.991181657848324,0.8818342151675485,1.763668430335097,3.0864197530864197,2.789756025867137,34.0,6.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
436,New Zealand - Chinese Taipei,2013,40400.0,257.0,24.0,15.544554455445544,1.386138613861386,0.7673267326732673,13.985148514851485,2.7080396039603962,628.0,87.0,3.03240058910162,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
439,Singapore - Chinese Taipei,2013,27567.0,156.0,17.0,13.857148039322379,0.9431566728334603,0.5078535930641709,12.732615083251714,3.2726702216418184,382.0,40.0,6.841690841276419,16.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
440,Eurasian Economic Union (EAEU),2014,27883.0,120.0,27.0,14.345658645052541,0.25104902628841946,0.10759243983789406,3.1919090485241903,4.396854714342072,400.0,10.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
441,Eurasian Economic Union (EAEU) - Accession of Armenia,2014,946.0,8.0,3.0,10.570824524312897,0.0,0.0,1.0570824524312896,1.7758985200845665,10.0,0.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
442,Canada - Honduras,2013,53460.0,244.0,20.0,8.959970071081182,1.4590347923681257,0.5050505050505051,11.821922933034044,2.4159044145155257,479.0,105.0,2.715690922019436,19.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
443,Gulf Cooperation Council (GCC) - Singapore,2008,18938.0,130.0,11.0,15.313127046150596,0.8448621818565847,0.8448621818565847,11.458443341429929,2.69993060060649,290.0,32.0,2.2645722937168813,14.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
444,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,2014,1823.0,13.0,3.0,6.582556226001097,0.5485463521667581,1.0970927043335161,2.1941854086670323,0.8217224355458036,12.0,3.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
445,"Turkey - Moldova, Republic of",2014,3941.0,37.0,8.0,18.269474752600864,0.5074854097944684,0.7612281146917026,7.86602385181426,2.311426879810539,72.0,5.0,5.186991869918699,2.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
446,EFTA - Philippines,2016,14549.0,119.0,15.0,20.75744037390886,2.1994638806790845,0.8935322015258781,20.75744037390886,4.015814374412903,302.0,45.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
447,Eurasian Economic Union (EAEU) - Viet Nam,2015,32807.0,217.0,21.0,17.3743408418935,0.8229950925107447,1.0973267900143262,12.710701984332612,4.189141544995479,570.0,63.0,4.371562317144529,11.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
448,EU - Ghana,2016,12829.0,84.0,11.0,15.667628030243979,1.0133291760854315,0.8574323797645959,18.239925169537766,4.165042741704991,201.0,24.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
449,Trans-Pacific Partnership,2016,145297.0,508.0,25.0,12.732540933398488,1.5072575483320372,0.9704260927617225,8.775129562207066,4.35355222473556,1850.0,360.0,7.003378616175125,41.0,us_tpa_template,USA,True,True,False,True,5,plurilateral_template,modern_global,1,0,0,1,0,0,0,1
